customer_id,name,birthdate,region_id,customer_segment_id,customer_type
2446,Lâm Bùi,1971-10-27,2,1,Individual
2447,Chị Hương Mai,1979-07-26,2,1,Individual
2448,Quang Hải Lê,1980-04-06,2,2,Individual
2449,Cô Nhật Trần,1969-11-29,3,2,Individual
2450,Minh Mai Bảo Vũ,1967-09-09,2,1,Individual
2451,Mai Phạm,1979-01-07,3,1,Individual
2452,Quý cô Lâm Lê,1994-08-14,1,2,Individual
2453,Anh Khoa Dương,1968-08-14,2,1,Individual
2454,Anh Lê,1974-08-06,3,1,Individual
2455,Bác Châu Trần,1974-09-02,2,2,Individual
2456,Nhiên Văn Trần,1982-04-07,2,1,Individual
2457,Nhật Thế Bùi,1996-03-09,2,2,Individual
2458,Vũ Dương,1971-05-13,1,1,Individual
2459,Thành Mai Bảo Lê,1981-07-27,1,2,Individual
2460,Cô Khoa Bùi,1986-01-10,3,1,Individual
2461,Nhật Đức Phạm,2004-05-05,2,1,Individual
2462,Nam Dương,2006-03-19,2,2,Individual
2463,An Dương,2003-01-15,2,2,Individual
2464,Quý cô Bảo Nguyễn,1991-04-13,2,1,Individual
2465,Quý ông Minh Trần,1991-12-31,1,1,Individual
2466,Bà Phương Lê,1976-10-18,2,1,Individual
2467,Kim Mai,1974-12-15,1,1,Individual
2468,Chị Chi Hoàng,1997-07-14,2,1,Individual
2469,Quý cô Dương Mai,1993-03-22,3,1,Individual
2470,Bà Hạnh Bùi,1971-07-27,2,1,Individual
2471,Chị Nhật Bùi,1969-07-29,2,1,Individual
2472,Quý cô Chi Đặng,1999-10-11,2,1,Individual
2473,Cô An Vũ,2000-12-27,2,1,Individual
2474,Quý cô Thảo Phạm,1967-10-28,1,2,Individual
2475,Nhật Mai Bảo Bùi,1977-06-18,3,2,Individual
2476,Châu Hoàng Vũ,1968-05-16,2,2,Individual
2477,Chị Kim Dương,2005-02-19,2,2,Individual
2478,Quý cô Duyên Nguyễn,1990-01-02,2,2,Individual
2479,Bác Hoàng Trần,1967-12-04,1,1,Individual
2480,Quý cô Ánh Phạm,2004-03-23,2,2,Individual
2481,Bà Duyên Bùi,1992-11-05,2,2,Individual
2482,Lâm Bảo Dương,1978-04-11,3,2,Individual
2483,Trung Hải Dương,1974-12-20,1,1,Individual
2484,Yến Phạm,1995-07-10,1,1,Individual
2485,Khoa Phạm,2001-01-15,2,2,Individual
2486,Bà Lan Nguyễn,1989-09-04,1,2,Individual
2487,Chị Vân Bùi,1990-08-13,2,2,Individual
2488,Phúc Đức Phạm,1970-10-09,3,1,Individual
2489,Bác Phúc Đặng,1966-05-15,3,1,Individual
2490,Quý cô Nhật Hoàng,1976-02-02,2,1,Individual
2491,Linh Nguyễn,1980-05-13,2,2,Individual
2492,Cô Vi Dương,1974-03-06,2,2,Individual
2493,Nhật Tấn Lê,1984-05-02,2,2,Individual
2494,Chi Trần,1982-11-04,1,2,Individual
2495,Bảo Quang Lê,1967-06-12,3,1,Individual
2496,Khoa Đặng,1997-08-08,1,1,Individual
2497,Nhiên Mai Bảo Trần,1994-08-06,2,1,Individual
2498,Lâm Đức Nguyễn,2003-02-10,2,1,Individual
2499,Bảo Phạm,1981-04-29,1,1,Individual
2500,Khoa Dương,2004-10-11,1,1,Individual
2501,Quý cô Thảo Vũ,2004-05-26,3,1,Individual
2502,Quý cô Nhật Bùi,1982-04-01,3,2,Individual
2503,Quý cô Ngọc Bùi,2001-04-16,2,2,Individual
2504,Hải Đức Hoàng,1996-11-15,1,2,Individual
2505,Duyên Mai,1965-07-26,2,1,Individual
2506,Vân Phạm,1984-09-20,2,2,Individual
2507,Duyên Lê,1986-09-30,1,2,Individual
2508,Khoa Lê,1976-03-09,1,2,Individual
2509,An Thế Lê,1999-08-18,3,1,Individual
2510,Anh Minh Phạm,2006-01-02,3,1,Individual
2511,Anh Tùng Nguyễn,2001-06-03,2,2,Individual
2512,Ánh Trần,1973-10-01,3,1,Individual
2513,Yến Phạm,1994-01-30,3,1,Individual
2514,Lâm Hoàng Phạm,1986-12-17,3,1,Individual
2515,Kim Quang Nguyễn,1972-05-11,3,2,Individual
2516,Quý cô Chi Đặng,1971-04-05,1,2,Individual
2517,Bà Yến Nguyễn,1984-06-27,3,1,Individual
2518,Châu Trí Vũ,1986-05-20,3,2,Individual
2519,Dũng Mai Vũ,1996-03-16,1,2,Individual
2520,Hưng Lê,1973-09-21,1,2,Individual
2521,Duyên Lê,1965-09-11,1,1,Individual
2522,Chị Linh Nguyễn,1983-12-06,1,2,Individual
2523,Hưng Nguyễn,1989-09-23,2,2,Individual
2524,Nam Đặng,1986-06-10,1,1,Individual
2525,Quý cô Vân Đặng,1966-09-20,1,1,Individual
2526,Bà Hà Dương,1983-08-14,3,1,Individual
2527,Chi Trần,1974-10-07,3,1,Individual
2528,Cô Lan Lê,1994-10-04,1,2,Individual
2529,Thành Dương,1970-12-12,1,2,Individual
2530,Duyên Vũ,2005-03-08,3,2,Individual
2531,Quý ông Huy Vũ,1997-03-03,1,1,Individual
2532,Anh Quang Bùi,1993-01-29,2,2,Individual
2533,Quý ông Quang Trần,1985-02-06,2,1,Individual
2534,Bác Khoa Phạm,1993-09-19,3,2,Individual
2535,Chi Nguyễn,1988-07-16,3,2,Individual
2536,Bà Khoa Hoàng,1966-06-05,3,1,Individual
2537,Hồng Đặng,1992-12-13,3,2,Individual
2538,Kim Trí Phạm,1990-08-30,3,1,Individual
2539,Hạnh Nguyễn,1989-12-07,3,2,Individual
2540,Bà Hải Đặng,1982-12-19,2,1,Individual
2541,Vũ Phú Dương,2002-01-15,3,1,Individual
2542,Chị Hồng Bùi,1969-05-04,1,2,Individual
2543,Quang Trí Trần,1973-08-12,1,2,Individual
2544,Duyên Nguyễn,1967-01-04,2,2,Individual
2545,Phương Hữu Bùi,1987-07-09,2,2,Individual
2546,Khoa Hoàng,2003-09-27,3,1,Individual
2547,Quý ông Thành Bùi,1966-10-20,2,1,Individual
2548,Nhật Mai Phạm,1967-04-11,2,1,Individual
2549,Quý cô Thảo Bùi,1968-06-29,1,1,Individual
2550,Ông Huy Lê,2004-06-17,2,1,Individual
2551,An Hoàng Bùi,1986-02-03,3,2,Individual
2552,Thành Phú Trần,1973-10-27,2,1,Individual
2553,Quang Bảo Mai,1982-05-14,2,1,Individual
2554,Chị Bảo Trần,1990-05-16,1,2,Individual
2555,Cô Vân Trần,2002-06-15,2,1,Individual
2556,Bảo Bảo Bùi,2006-02-03,2,1,Individual
2557,Hưng Quang Trần,1997-12-05,3,1,Individual
2558,Vũ Phú Hoàng,1986-02-26,2,1,Individual
2559,Nhật Lê,1965-08-10,1,1,Individual
2560,Bác Tú Bùi,1986-05-10,3,1,Individual
2561,Nhật Hoàng,1993-02-04,1,2,Individual
2562,Khoa Hữu Lê,2004-04-18,3,2,Individual
2563,Bác Hưng Nguyễn,2003-07-07,2,1,Individual
2564,Khoa Hoàng,1972-02-26,3,1,Individual
2565,Chị Lan Bùi,1967-06-19,2,1,Individual
2566,Quý cô Hương Mai,2001-04-04,2,1,Individual
2567,Kim Vũ,1969-03-09,3,1,Individual
2568,Phương Thị Vũ,1982-09-28,2,2,Individual
2569,Xuân Đặng,1978-05-19,3,1,Individual
2570,Chị An Dương,2005-04-02,2,1,Individual
2571,Cô Xuân Nguyễn,1995-10-11,1,2,Individual
2572,Nhiên Bùi,1967-01-03,2,2,Individual
2573,Minh Mai Phạm,1996-01-28,2,1,Individual
2574,Ông Quang Nguyễn,1985-08-01,3,1,Individual
2575,Ông Quang Nguyễn,1996-12-15,3,2,Individual
2576,Quý cô Bảo Trần,2003-10-09,1,1,Individual
2577,Hải Quang Nguyễn,1979-01-06,2,1,Individual
2578,Chị Khoa Bùi,1979-04-02,3,1,Individual
2579,Lâm Xuân Hoàng,2001-06-17,3,2,Individual
2580,Linh Trần,1974-01-21,3,2,Individual
2581,Hà Mai Bảo Đặng,1969-02-20,2,1,Individual
2582,Bà Vi Đặng,1979-06-28,3,1,Individual
2583,Anh Tú Bùi,2002-01-02,3,1,Individual
2584,Lan Dương,1984-10-05,2,1,Individual
2585,Xuân Đặng,1965-07-10,3,2,Individual
2586,Bảo Bảo Trần,1968-01-31,2,2,Individual
2587,Ngọc Mai,1990-05-18,2,1,Individual
2588,Anh Châu Bùi,2003-10-21,3,1,Individual
2589,Chị Kim Hoàng,1971-12-23,2,2,Individual
2590,Quang Hoàng Phạm,1971-09-02,2,2,Individual
2591,Bà Nhật Bùi,2001-10-14,3,1,Individual
2592,Nhật Xuân Trần,1990-04-17,2,2,Individual
2593,Quang Đức Lê,1982-09-24,1,2,Individual
2594,Nam Hữu Bùi,1975-07-31,2,2,Individual
2595,Quý ông Dũng Phạm,1995-07-01,3,2,Individual
2596,Hương Đặng,1977-10-29,2,1,Individual
2597,Lan Lê,2005-11-13,1,1,Individual
2598,Bác Hưng Mai,1966-11-08,3,1,Individual
2599,Cô Vi Vũ,1990-06-08,3,1,Individual
2600,Nhiên Mai Bảo Đặng,1984-05-07,1,1,Individual
2601,Cô An Bùi,1984-02-20,1,1,Individual
2602,Xuân Vũ,1967-10-22,1,2,Individual
2603,Cô Mai Dương,1978-08-20,1,2,Individual
2604,Linh Phạm,1990-01-23,3,2,Individual
2605,Châu Hoàng Đặng,1975-06-18,1,2,Individual
2606,Châu Trí Mai,2006-05-22,2,1,Individual
2607,Phương Vũ,2001-07-26,2,1,Individual
2608,Bảo Phú Phạm,1982-03-08,3,2,Individual
2609,Cô Hải Nguyễn,1972-03-12,2,2,Individual
2610,Anh Huy Đặng,2004-01-21,3,2,Individual
2611,Quang Trí Dương,1967-05-10,3,1,Individual
2612,Nhiên Đức Hoàng,1967-11-18,1,1,Individual
2613,Duyên Dương,1987-08-23,2,2,Individual
2614,Thành Mai Hoàng,1971-11-04,2,2,Individual
2615,Nhiên Đức Mai,1979-02-16,1,1,Individual
2616,Bảo Văn Hoàng,1979-08-31,1,2,Individual
2617,Vân Đặng,1974-06-26,2,2,Individual
2618,Tùng Hữu Trần,1973-12-17,3,1,Individual
2619,Quang Quang Đặng,1981-12-19,3,2,Individual
2620,Chị Ánh Phạm,1994-03-05,1,2,Individual
2621,Yến Lê,2006-05-20,3,2,Individual
2622,Cô Kim Nguyễn,1965-10-10,3,1,Individual
2623,Mai Dương,1974-12-24,1,2,Individual
2624,Lan Bùi,1972-05-09,1,2,Individual
2625,Nhật Vũ,1991-03-18,3,1,Individual
2626,Quý ông Hưng Lê,1965-09-27,2,1,Individual
2627,Nhật Quang Mai,1971-09-15,2,1,Individual
2628,An Đặng,1969-07-23,2,1,Individual
2629,Dương Trần,2003-04-02,2,1,Individual
2630,Vũ Phạm,1995-07-07,2,2,Individual
2631,Nam Hữu Dương,1979-02-11,3,2,Individual
2632,Chi Mai,1993-03-14,3,1,Individual
2633,Khoa Thị Đặng,1987-10-18,3,1,Individual
2634,Hoàng Trí Trần,1988-07-03,2,2,Individual
2635,Quý cô Thành Mai,1985-07-12,1,2,Individual
2636,Thảo Dương,1999-12-05,3,2,Individual
2637,Quý ông Nhiên Lê,1987-07-04,3,2,Individual
2638,Anh Tú Lê,2004-11-13,1,1,Individual
2639,Quý cô Kim Hoàng,1994-09-28,2,1,Individual
2640,Chị Kim Nguyễn,1998-11-19,1,2,Individual
2641,Bảo Hoàng Dương,2004-02-05,3,2,Individual
2642,Nam Lê,1975-03-09,2,1,Individual
2643,Bác Vũ Mai,1982-03-14,3,1,Individual
2644,Hương Bùi,1999-03-26,3,1,Individual
2645,Bác Trung Mai,1970-08-30,3,1,Individual
2646,Quý cô Hà Hoàng,1988-09-23,2,1,Individual
2647,Hà Trần,1982-08-26,1,2,Individual
2648,Chi Mai,1991-03-07,3,1,Individual
2649,Hà Bùi,2002-01-05,3,2,Individual
2650,Ông Quang Hoàng,1970-10-21,2,2,Individual
2651,Hạnh Mai Bảo Mai,1976-06-14,2,2,Individual
2652,Cô Phương Mai,1971-06-18,3,1,Individual
2653,Lâm Hoàng Hoàng,1992-11-24,2,1,Individual
2654,Lâm Xuân Mai,1988-07-20,1,1,Individual
2655,Thảo Lê,2004-09-30,1,1,Individual
2656,Cô Bảo Lê,1977-07-14,1,2,Individual
2657,Bà Kim Bùi,2000-12-25,2,1,Individual
2658,Hồng Dương,1994-03-01,2,1,Individual
2659,Anh Minh Mai,1989-07-24,1,2,Individual
2660,Cô Thành Vũ,2000-03-16,1,2,Individual
2661,Anh Trung Nguyễn,2004-07-08,2,2,Individual
2662,Quý ông Tú Lê,1994-01-15,1,2,Individual
2663,Trọng Đức Trần,1984-12-31,1,1,Individual
2664,Bác Anh Phạm,1984-09-12,1,2,Individual
2665,Cô Vi Vũ,1990-06-09,3,1,Individual
2666,Hà Trí Lê,1992-12-05,2,1,Individual
2667,Trọng Bùi,1992-04-30,2,1,Individual
2668,Nhật Đặng,1972-10-02,3,1,Individual
2669,Bà Nhật Đặng,1981-06-08,2,2,Individual
2670,Tú Nguyễn,1986-03-10,1,2,Individual
2671,Hà Dương,1970-11-20,2,1,Individual
2672,Khoa Đức Phạm,1981-03-14,1,2,Individual
2673,Huy Phú Mai,2000-01-15,1,2,Individual
2674,Anh Trần,1990-06-21,2,2,Individual
2675,Hải Lê,1976-01-13,3,2,Individual
2676,Châu Xuân Bùi,1985-10-18,2,1,Individual
2677,Châu Hữu Dương,1971-01-06,3,2,Individual
2678,Quý cô Hạnh Hoàng,1967-02-22,2,1,Individual
2679,Hải Dương,1985-04-03,1,1,Individual
2680,An Trần,1990-03-07,1,1,Individual
2681,Tú Thị Hoàng,1971-02-28,2,1,Individual
2682,Quý ông Tú Mai,1981-10-28,3,1,Individual
2683,Anh Minh Nguyễn,1980-04-19,1,1,Individual
2684,Hương Đặng,1975-05-10,1,1,Individual
2685,Nhật Dương,1992-03-30,1,1,Individual
2686,Quý cô Hà Đặng,1982-11-24,1,2,Individual
2687,Trung Phạm,2000-01-24,2,2,Individual
2688,Hưng Dương,1973-09-23,1,1,Individual
2689,Ngọc Lê,1992-06-20,2,2,Individual
2690,Bà Thành Nguyễn,1969-04-15,2,1,Individual
2691,Anh Hưng Phạm,1995-05-06,2,1,Individual
2692,Tú Mai Hoàng,1985-06-27,1,1,Individual
2693,Dương Vũ,1987-10-01,1,1,Individual
2694,Nhật Dương,1997-03-14,2,1,Individual
2695,Bà Dương Nguyễn,1998-06-06,1,2,Individual
2696,Dương Đặng,1969-03-23,2,1,Individual
2697,An Mai Hoàng,1992-01-25,3,2,Individual
2698,Ông Nhiên Nguyễn,1993-07-18,2,2,Individual
2699,Ngọc Trần,1990-05-28,3,1,Individual
2700,Anh Bảo Trần,1993-02-15,1,1,Individual
2701,Lan Mai,1989-04-02,1,2,Individual
2702,Bác Nam Lê,1985-05-18,2,2,Individual
2703,Cô Xuân Vũ,1970-12-09,1,1,Individual
2704,Chị Yến Hoàng,1979-07-08,3,1,Individual
2705,Tùng Thị Trần,1979-12-08,2,2,Individual
2706,Ông Tú Hoàng,1968-04-02,1,2,Individual
2707,Hương Trần,1967-08-08,3,2,Individual
2708,Cô Ánh Lê,1966-11-24,2,1,Individual
2709,Lan Trần,1994-12-26,2,1,Individual
2710,Bác Quang Hoàng,1976-06-17,1,2,Individual
2711,Hải Hữu Hoàng,2006-03-27,1,2,Individual
2712,Phương Vũ,1989-07-30,1,2,Individual
2713,Quý cô Lâm Lê,2006-05-23,3,2,Individual
2714,Thành Mai Hoàng,1982-11-18,1,2,Individual
2715,Nam Dương,1988-06-21,3,2,Individual
2716,Thành Bảo Hoàng,2002-03-11,3,1,Individual
2717,Quý cô Lan Trần,1998-11-18,2,2,Individual
2718,Ông Quang Trần,2002-10-24,1,2,Individual
2719,Hải Nguyễn,1992-10-28,1,2,Individual
2720,Quý cô Kim Lê,2001-07-19,2,2,Individual
2721,Quang Nguyễn,2007-02-03,2,1,Individual
2722,Nhiên Hoàng Đặng,1994-06-07,3,1,Individual
2723,Huy Bảo Lê,2004-06-10,2,2,Individual
2724,Nam Vũ,1986-02-01,1,2,Individual
2725,Duyên Đặng,1977-12-11,1,1,Individual
2726,Ông Châu Mai,1989-07-15,2,1,Individual
2727,Cô Phương Hoàng,1967-04-12,1,2,Individual
2728,Ngọc Dương,1988-02-15,2,1,Individual
2729,Lâm Mai Mai,2005-10-14,2,1,Individual
2730,An Hoàng Lê,1975-10-15,2,2,Individual
2731,Lâm Trí Dương,1986-05-19,3,2,Individual
2732,Nhật Trần,1987-02-04,2,2,Individual
2733,Anh Quang Bùi,2004-11-12,1,1,Individual
2734,Lan Đặng,1985-02-07,2,1,Individual
2735,Bác Quang Dương,1986-05-13,1,2,Individual
2736,Thành Hoàng,1988-01-17,2,1,Individual
2737,Xuân Hoàng,2006-01-01,3,2,Individual
2738,Tú Bảo Đặng,1970-02-28,3,1,Individual
2739,Duyên Nguyễn,1970-03-17,2,2,Individual
2740,Thảo Hoàng,1996-06-25,3,1,Individual
2741,Khoa Tấn Phạm,1999-03-06,2,1,Individual
2742,Chị Ngọc Phạm,1981-04-27,2,1,Individual
2743,Quý cô Chi Dương,2002-03-11,2,1,Individual
2744,Phương Trần,2003-07-07,1,2,Individual
2745,Hà Bùi,1999-09-30,1,2,Individual
2746,Ông Khoa Đặng,1980-11-03,3,2,Individual
2747,Bà An Vũ,1978-03-08,2,1,Individual
2748,Cô Vân Dương,1971-09-28,3,2,Individual
2749,Cô Thành Phạm,1968-01-02,3,2,Individual
2750,Cô Nhật Dương,1967-11-24,1,1,Individual
2751,Thành Đặng,1976-05-13,2,2,Individual
2752,Cô Hồng Đặng,1981-12-09,1,2,Individual
2753,Hà Mai Bảo Hoàng,1971-11-30,3,1,Individual
2754,Vân Nguyễn,2004-05-02,1,2,Individual
2755,Phương Bùi,1967-12-27,2,1,Individual
2756,Lâm Hoàng,1971-08-01,3,2,Individual
2757,Bác Trung Mai,1998-10-09,1,2,Individual
2758,An Hải Hoàng,1983-08-21,1,2,Individual
2759,Chị Chi Mai,1986-02-15,1,2,Individual
2760,Khoa Hoàng,1970-05-05,1,2,Individual
2761,Tú Hoàng,1993-12-22,3,1,Individual
2762,Quý cô Xuân Đặng,1974-12-06,1,2,Individual
2763,Cô Hồng Bùi,1987-05-09,2,2,Individual
2764,Yến Đặng,1984-06-25,2,1,Individual
2765,Minh Tấn Phạm,1968-04-11,1,2,Individual
2766,Bác Thành Hoàng,1989-11-11,2,1,Individual
2767,Quý ông Trung Trần,1984-08-21,3,1,Individual
2768,Chị Lâm Mai,1988-03-08,3,1,Individual
2769,Lan Phạm,2001-12-02,2,2,Individual
2770,Dương Nguyễn,1984-02-26,2,2,Individual
2771,Quý cô Mai Trần,1974-06-26,3,2,Individual
2772,Cô Hồng Nguyễn,1985-09-23,1,1,Individual
2773,Tùng Phạm,2006-07-23,3,1,Individual
2774,Nhật Dương,2002-05-07,3,1,Individual
2775,Bà Lâm Lê,1994-09-27,1,1,Individual
2776,Cô Bảo Bùi,2005-06-28,3,1,Individual
2777,Quang Đặng,1966-03-25,1,1,Individual
2778,Anh Huy Dương,1980-07-26,3,1,Individual
2779,Anh Nhiên Vũ,1993-04-04,3,2,Individual
2780,Chị Hà Đặng,1973-12-26,2,1,Individual
2781,Kim Mai,1970-10-28,1,2,Individual
2782,Bà Linh Đặng,1970-11-07,3,2,Individual
2783,Bà Thành Trần,1991-06-19,2,1,Individual
2784,Châu Vũ,1988-07-19,3,2,Individual
2785,Chi Mai,1988-03-15,3,2,Individual
2786,Thành Bảo Phạm,1971-07-13,1,2,Individual
2787,Châu Bùi,1979-04-28,3,1,Individual
2788,Vi Lê,1975-03-30,1,1,Individual
2789,Nhật Phạm,1985-08-28,2,1,Individual
2790,Huy Hải Mai,1994-08-19,1,2,Individual
2791,Mai Vũ,1973-11-29,3,2,Individual
2792,Khoa Thế Dương,1985-04-16,1,1,Individual
2793,Linh Bùi,1984-03-31,3,2,Individual
2794,Nhật Đức Hoàng,2007-05-24,1,2,Individual
2795,Quang Mai Lê,1976-06-09,2,2,Individual
2796,Hải Hải Hoàng,1990-08-14,1,1,Individual
2797,Quý ông Nam Dương,1990-01-03,3,2,Individual
2798,Lâm Đặng,2003-11-04,1,1,Individual
2799,Hà Trí Trần,1999-04-05,1,2,Individual
2800,Quý cô Ánh Trần,1967-04-21,1,2,Individual
2801,Quý ông Nam Vũ,2001-03-13,2,1,Individual
2802,Chị Dương Vũ,1996-06-07,1,2,Individual
2803,Quý cô Nhật Hoàng,1975-03-28,1,2,Individual
2804,Bà Lan Bùi,2000-07-08,2,1,Individual
2805,Nhật Quang Mai,2007-01-15,2,1,Individual
2806,Ngọc Trần,1976-01-21,1,1,Individual
2807,Vân Bùi,1988-01-08,2,1,Individual
2808,Chị Duyên Nguyễn,2005-03-14,1,2,Individual
2809,Hải Bảo Hoàng,1975-10-12,2,1,Individual
2810,Cô Nhật Nguyễn,1967-05-13,1,2,Individual
2811,Ngọc Dương,1995-01-18,3,1,Individual
2812,Châu Hải Nguyễn,1986-01-23,1,1,Individual
2813,Quý ông Quang Lê,1997-07-24,1,1,Individual
2814,An Quang Phạm,2005-03-26,3,2,Individual
2815,Cô Kim Hoàng,1972-05-05,2,2,Individual
2816,Vũ Trần,1985-10-29,3,1,Individual
2817,Ánh Nguyễn,1978-03-31,2,2,Individual
2818,Minh Xuân Dương,1997-04-28,3,2,Individual
2819,Bà Hương Vũ,1969-05-25,1,1,Individual
2820,Bảo Phạm,2003-11-02,2,2,Individual
2821,Bà An Bùi,1971-02-12,1,2,Individual
2822,Anh Quang Dương,2007-02-12,2,2,Individual
2823,Hà Mai Bảo Hoàng,1971-12-21,1,1,Individual
2824,Quý cô Dương Trần,1984-07-13,3,2,Individual
2825,Cô Vân Bùi,1971-09-19,2,2,Individual
2826,Yến Vũ,1972-03-23,2,2,Individual
2827,Quý ông Hoàng Mai,1967-04-06,2,2,Individual
2828,Ông Quang Hoàng,1994-12-03,2,1,Individual
2829,Cô An Vũ,1985-10-07,3,2,Individual
2830,Bác Châu Dương,1989-02-25,2,2,Individual
2831,Quang Mai Bảo Nguyễn,1981-09-04,3,1,Individual
2832,Anh Dũng Phạm,1966-04-26,1,1,Individual
2833,Phương Thị Hoàng,1993-04-04,3,1,Individual
2834,Bà Bảo Nguyễn,1975-09-27,2,2,Individual
2835,Bảo Vũ,2001-12-07,1,2,Individual
2836,Thành Trần,1968-08-28,2,2,Individual
2837,Cô Linh Hoàng,2003-04-13,2,1,Individual
2838,Xuân Nguyễn,1991-09-30,2,2,Individual
2839,An Hoàng,1981-11-26,2,2,Individual
2840,Nam Lê,1989-01-13,1,2,Individual
2841,Nhiên Vũ,1966-08-01,1,1,Individual
2842,Hà Bùi,1979-10-28,2,1,Individual
2843,Bác Minh Mai,2001-07-25,2,1,Individual
2844,Cô Lan Vũ,2006-10-28,1,2,Individual
2845,Bà Bảo Phạm,1988-07-20,3,1,Individual
2846,Cô Nhật Vũ,1999-03-07,1,2,Individual
2847,An Hoàng,2006-03-28,2,2,Individual
2848,Vân Lê,1987-02-18,1,1,Individual
2849,Chị Nhật Phạm,1986-07-21,2,1,Individual
2850,Cô Nhật Trần,1966-10-17,1,1,Individual
2851,Ông Minh Trần,1970-04-08,2,1,Individual
2852,Tú Mai Bảo Phạm,1996-04-20,3,1,Individual
2853,Minh Phú Trần,1979-03-29,2,1,Individual
2854,Kim Trí Phạm,1973-05-17,3,2,Individual
2855,Vi Dương,1984-06-12,1,1,Individual
2856,An Vũ,1974-07-22,3,1,Individual
2857,Hải Trí Mai,1997-08-15,2,1,Individual
2858,Nam Bảo Bùi,2000-06-12,1,2,Individual
2859,Kim Bảo Lê,1991-09-29,3,1,Individual
2860,Quý cô Bảo Dương,1994-07-24,1,2,Individual
2861,Xuân Phạm,1994-01-10,1,1,Individual
2862,Xuân Lê,2004-08-04,1,1,Individual
2863,Chị Hạnh Mai,1966-06-23,2,2,Individual
2864,Chị Hương Phạm,1979-06-22,1,1,Individual
2865,Ông Tùng Vũ,2006-09-16,1,2,Individual
2866,Ông Minh Bùi,1987-02-07,3,1,Individual
2867,Hương Vũ,2003-03-05,2,2,Individual
2868,Khoa Phạm,1993-04-25,2,1,Individual
2869,Trung Nguyễn,2006-03-02,2,1,Individual
2870,Nhật Đức Phạm,1975-07-11,3,1,Individual
2871,An Hữu Hoàng,1992-10-25,3,2,Individual
2872,Cô Lâm Lê,2001-06-24,2,1,Individual
2873,Phúc Nguyễn,1970-07-08,1,2,Individual
2874,Nhật Lê,1989-11-26,2,2,Individual
2875,Vũ Hải Phạm,1979-03-08,2,2,Individual
2876,Anh Hưng Hoàng,2000-02-07,1,2,Individual
2877,Bác Nam Vũ,1985-06-14,2,2,Individual
2878,An Dương,1968-05-17,2,2,Individual
2879,Ông Anh Dương,1972-07-28,3,1,Individual
2880,Bác Minh Đặng,2005-10-02,3,2,Individual
2881,Hải Đức Hoàng,2005-04-30,2,2,Individual
2882,Cô Linh Vũ,1995-08-10,2,2,Individual
2883,Hải Tấn Trần,1989-09-08,3,1,Individual
2884,Anh Tùng Trần,1989-10-08,1,1,Individual
2885,Xuân Phạm,1987-08-02,1,1,Individual
2886,Tú Hoàng Bùi,1969-05-17,2,2,Individual
2887,Quang Phạm,1988-07-21,3,1,Individual
2888,Quý ông Nam Phạm,2002-05-11,1,1,Individual
2889,Hà Mai,1969-02-10,3,1,Individual
2890,An Trí Nguyễn,1974-12-13,3,2,Individual
2891,Hải Văn Nguyễn,1967-10-09,1,1,Individual
2892,Cô Kim Hoàng,1974-03-05,2,1,Individual
2893,Cô Dương Hoàng,1967-10-03,2,2,Individual
2894,Chi Dương,1979-09-08,2,2,Individual
2895,Bà Hương Mai,2002-12-25,3,2,Individual
2896,Quý cô Hạnh Dương,1993-06-10,1,1,Individual
2897,Mai Hoàng,1965-07-12,3,2,Individual
2898,Trung Trần,1984-10-31,1,1,Individual
2899,Anh Quang Hoàng,1994-10-22,1,1,Individual
2900,Nam Tấn Hoàng,1970-07-05,1,1,Individual
2901,Hương Đặng,1976-05-15,2,1,Individual
2902,Hải Đức Mai,1989-05-07,3,2,Individual
2903,Trọng Phú Nguyễn,1966-07-13,1,1,Individual
2904,Bà Chi Trần,1985-12-20,1,2,Individual
2905,Hoàng Đức Dương,1967-04-17,3,2,Individual
2906,Cô Linh Lê,1996-06-06,3,2,Individual
2907,Chị Chi Dương,1989-01-10,2,1,Individual
2908,Quang Nguyễn,1969-08-31,3,2,Individual
2909,Nhiên Dương,1990-01-30,3,1,Individual
2910,Xuân Nguyễn,1988-01-04,2,1,Individual
2911,Dũng Hoàng,1983-01-31,2,1,Individual
2912,Hà Hoàng Phạm,1995-12-08,2,1,Individual
2913,Chị Kim Phạm,1990-07-13,3,2,Individual
2914,Hà Đức Nguyễn,1997-06-15,3,1,Individual
2915,Quý cô Vân Đặng,1983-06-07,3,1,Individual
2916,Hưng Đặng,1983-07-10,1,2,Individual
2917,Cô Chi Đặng,1989-04-10,1,2,Individual
2918,Dương Trần,1998-02-07,3,1,Individual
2919,Chị Kim Dương,1983-12-14,2,2,Individual
2920,Kim Hải Nguyễn,1995-02-08,1,2,Individual
2921,Trọng Đức Nguyễn,1985-05-26,3,1,Individual
2922,Thành Đặng,1996-03-20,2,2,Individual
2923,Xuân Phạm,1997-11-12,2,1,Individual
2924,Quý cô Hà Dương,2000-06-13,2,1,Individual
2925,Tú Vũ,2003-07-12,1,1,Individual
2926,Hải Mai Phạm,2004-12-03,3,2,Individual
2927,Hà Phạm,1984-06-25,2,2,Individual
2928,Tùng Phú Đặng,1971-12-26,3,1,Individual
2929,Hạnh Lê,1986-05-13,3,1,Individual
2930,Trung Phạm,1968-04-20,1,1,Individual
2931,Anh Nhiên Mai,1966-10-08,2,1,Individual
2932,Hạnh Phạm,1985-11-15,2,1,Individual
